Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
cf2aeb025286aa,d12c56e5f24357,e0339d2f07bb1d,1,2,309.7,1,0.0,0.0,13.0,0.0,3.0,2.0,8.285,1360.0,duo-fpp,49.0,48.0,1502.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.0,7.0,0.0,0.6667
78a75700ec3e77,775820409a0861,3b1d1fb4d3eb01,0,0,125.3,1,1.0,0.0,29.0,1612.0,1.0,1.0,9.578,1910.0,squad-fpp,27.0,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.6,3.0,1573.0,0.6923
d219293e6fa72b,a28f148e0043c9,425e9394a00a6e,0,0,0.0,0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,1468.0,squad,30.0,28.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24,1.0,0.0,0.2414
d62743ea9eff66,6c3151d77cec32,c8ffe46db7c35d,0,0,394.8,2,2.0,0.0,15.0,0.0,2.0,2.0,7.129,1913.0,duo-fpp,48.0,46.0,2051.0,0.0,1296.0,0.0,36.87,0.0,0.0,6587.0,4.0,0.0,0.8511
094fd06780a2e6,27a095e990deba,78235c6c5ab896,0,0,26.46,0,0.0,1.0,65.0,1140.0,0.0,0.0,0.0,1450.0,duo,49.0,47.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,240.9,2.0,1491.0,0.4167
1a9ed67eb6463e,a66a8d5f9b12cf,a1cb8e1cb1f773,1,0,87.22,0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1875.0,duo-fpp,47.0,44.0,1520.0,0.0,668.0,0.0,0.0,0.0,0.0,1284.0,5.0,0.0,0.587
3b0f714c61d28e,81e9f03ef28f45,92852dc443fb57,1,3,72.67,0,0.0,6.0,52.0,1289.0,0.0,0.0,0.0,1415.0,squad,29.0,27.0,-1.0,0.0,1082.0,0.0,0.0,0.0,0.0,1845.0,2.0,1434.0,0.75
d1ff409c705463,8d1b61b6427ca8,9c5006b259d451,0,0,0.0,0,0.0,0.0,80.0,1283.0,0.0,0.0,0.0,1453.0,duo-fpp,50.0,47.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.78,1.0,1478.0,0.2041
af3e5511b8651d,dd7ee790621c6f,eaea3519be0ab8,0,0,97.22,0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,2081.0,squad-fpp,31.0,29.0,1457.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2,2.0,0.0,0.2333
156c315bf744c7,ba3b8a4a5b5afb,4810cf1c95043a,0,0,211.5,2,0.0,0.0,78.0,0.0,0.0,0.0,0.0,1864.0,squad-fpp,30.0,28.0,1467.0,1.0,0.0,0.0,0.0,0.0,0.0,212.7,4.0,0.0,0.2414
d2d80d155880a8,a1d8c913fcdba5,771756e45000cc,0,0,0.0,0,0.0,0.0,61.0,1000.0,0.0,0.0,0.0,1768.0,squad-fpp,28.0,27.0,-1.0,0.0,438.7,0.0,0.0,0.0,0.0,1393.0,9.0,1500.0,0.3704
e74040dda5aafc,4dbd16b03e3b43,6844692b33f4bc,0,0,94.92,0,0.0,1.0,65.0,1571.0,0.0,0.0,0.0,1301.0,duo-fpp,49.0,49.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3,1.0,1494.0,0.4167
086afc5cf33cf4,347f30f5341842,0c073970620dc2,0,0,22.05,0,0.0,0.0,66.0,1040.0,0.0,0.0,0.0,1405.0,duo-fpp,48.0,47.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.51,2.0,1447.0,0.3191
207aa7e1be7fd5,d3183d86418d39,c85d6f42e0c803,0,0,47.2,0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1767.0,squad-fpp,27.0,26.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,0.0,0.0385
cd3416daeca21c,c99b58802a747b,5c1383409ebeb3,0,0,0.0,0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,1898.0,solo-fpp,96.0,93.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,305.8,2.0,0.0,0.4105
240110b122b7b1,fe9f45cea41639,4d16f8fcde052e,0,1,292.7,1,0.0,0.0,15.0,0.0,2.0,2.0,59.66,1738.0,duo,48.0,46.0,1523.0,1.0,0.0,0.0,0.0,0.0,0.0,524.7,3.0,0.0,0.5106
bce284af927cf0,f4139ccc4a35c4,c636eff9855739,0,0,0.0,0,0.0,0.0,83.0,1222.0,0.0,0.0,0.0,1307.0,squad-fpp,28.0,27.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93,1.0,1485.0,0.037
ab695e57b26a1d,0da3ba8374b5c3,34431e348bdaea,2,0,186.1,2,0.0,0.0,19.0,0.0,2.0,1.0,20.63,1498.0,squad-fpp,29.0,28.0,1531.0,1.0,0.0,0.0,0.0,0.0,0.0,964.8,4.0,0.0,0.6429
ad021dad2b6a57,7e22552f70605f,e472635ccef74e,0,0,175.8,0,0.0,0.0,37.0,0.0,1.0,1.0,11.84,1380.0,solo-fpp,96.0,93.0,1491.0,0.0,0.0,0.0,0.0,0.0,0.0,198.3,3.0,0.0,0.4947
82b085ee3142b9,160d7db2c0fa4f,a457ab8a766645,0,0,156.0,2,0.0,0.0,37.0,1367.0,1.0,1.0,1.946,1800.0,squad-fpp,28.0,28.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,193.8,2.0,1497.0,0.0741
f09a6857625eae,62fc12b115f177,9e594e9414f6d1,0,0,0.0,0,0.0,0.0,74.0,1000.0,0.0,0.0,0.0,1456.0,solo-fpp,95.0,94.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,185.9,9.0,1500.0,0.3404
a6684aa56442d6,d682eedeadc19e,2df4d15dcfe0b0,1,0,88.42,0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,1418.0,squad-fpp,26.0,25.0,1406.0,1.0,0.0,0.0,0.0,0.0,0.0,2504.0,3.0,0.0,0.76
cd787b4489ec6f,6af776554ceb5e,89d5bc1e61b8b3,0,0,27.54,0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,1422.0,solo-fpp,90.0,89.0,1463.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,4.0,0.0,0.2921
c9099b0bbe5907,ac31859e3fd9ed,557a4f5141e65b,0,0,124.1,1,1.0,0.0,35.0,0.0,1.0,1.0,8.129,1364.0,squad-fpp,29.0,29.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,206.1,2.0,0.0,0.3214
a28147b8d92929,e365e31946d3bd,b41d29d4fc613a,0,0,0.0,0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1974.0,solo,96.0,96.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,2957.0,3.0,0.0,0.6526
1a483fdbe455a4,479db5972fe0be,ae86ea1b4f4e6c,0,0,0.0,0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1337.0,solo-fpp,91.0,91.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,4.0,0.0,0.4111
abe6536a0bfac7,dea73853a86558,2bfeadb5c48fe0,0,1,0.0,0,0.0,2.0,68.0,1007.0,0.0,0.0,0.0,1365.0,squad-fpp,28.0,28.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,575.5,2.0,1493.0,0.3333
d393cf84aca658,d39b5cb5c1cd5b,48669815023389,0,0,0.0,0,0.0,0.0,97.0,1101.0,0.0,0.0,0.0,1296.0,squad-fpp,29.0,27.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.0,0.0
5f96e721401265,949ce9dd0ac833,0e968d0bf08dff,2,1,49.78,0,0.0,1.0,70.0,1277.0,0.0,0.0,0.0,1849.0,squad-fpp,30.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.0,5.0,1553.0,0.3448
bebec5edc578d2,513e853b879b09,96483929d07eaf,0,2,29.4,0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1897.0,squad-fpp,26.0,26.0,1500.0,0.0,3240.0,0.0,0.0,0.0,0.0,1096.0,2.0,0.0,0.32
81721fa1864757,5533f768abbeba,9c3b360f469600,0,0,353.1,0,1.0,0.0,8.0,0.0,3.0,1.0,222.7,2001.0,solo,99.0,96.0,1705.0,0.0,8629.0,0.0,0.0,0.0,0.0,1053.0,3.0,0.0,0.9592
8d29655d170080,0b04f3a378eef0,e46b855a374e72,0,5,624.3,5,1.0,7.0,1.0,0.0,5.0,2.0,53.52,2036.0,normal-squad-fpp,16.0,16.0,1500.0,3.0,0.0,0.0,0.0,0.0,0.0,2930.0,7.0,0.0,0.7333
72d1d54cef3893,d00a7c988ea746,c5fe78965227af,0,3,91.4,1,0.0,0.0,29.0,0.0,1.0,1.0,29.69,1385.0,squad-fpp,28.0,28.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,3.0,0.0,0.5556
0a0b5e3c2c9f59,e2d2ade4a2027f,9d8d7c26107dbc,1,5,921.0,0,2.0,4.0,3.0,0.0,6.0,1.0,154.8,1844.0,solo-fpp,97.0,94.0,1535.0,0.0,534.7,0.0,0.0,0.0,0.0,4850.0,5.0,0.0,0.9896
b1696043c2464c,6305f3d2d89d2b,4d237258cb7ee8,1,0,10.0,1,0.0,0.0,76.0,0.0,0.0,0.0,0.0,1323.0,squad-fpp,27.0,26.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,126.4,2.0,0.0,0.1923
c796c78e1fd725,1c7654b7f14511,24b1f3f9e966f5,0,0,0.0,0,0.0,0.0,89.0,1625.0,0.0,0.0,0.0,1798.0,duo-fpp,46.0,43.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58,3.0,1484.0,0.0444
17afb19e10838d,de83b7d151f94d,48a2079c155a7a,0,0,0.0,0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1385.0,squad-fpp,27.0,27.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,7.0,0.0,0.6923
e1f6ac19d97c01,1c68db51615e19,65040c3c7050b3,0,2,0.0,0,0.0,3.0,66.0,0.0,0.0,0.0,0.0,1855.0,squad-fpp,31.0,31.0,1410.0,0.0,2922.0,0.0,0.0,0.0,0.0,1388.0,3.0,0.0,0.4
4cc09aa0a3bfb0,5a39f61219c292,402d095c3b15b9,0,1,37.0,0,0.0,1.0,22.0,1118.0,1.0,1.0,11.9,1420.0,squad,28.0,25.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,2557.0,4.0,1514.0,1.0
9fa1cc1a842213,41a3635c9ace42,beb4263e429a84,0,0,0.0,0,0.0,0.0,80.0,1000.0,0.0,0.0,0.0,1812.0,squad-fpp,28.0,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,222.4,2.0,1500.0,0.0741
91e70b5e5d9d7c,596a551d4551bd,deb33261656f3d,0,1,0.0,0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,1793.0,duo-fpp,49.0,48.0,1485.0,0.0,5930.0,0.0,16.26,0.0,0.0,3405.0,6.0,0.0,0.875
5c16441f09a058,d7fd59a72c5594,b950980d8d7015,0,1,95.78,0,0.0,2.0,56.0,0.0,0.0,0.0,0.0,1363.0,squad-fpp,29.0,27.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,745.2,5.0,0.0,0.4286
753e8f11ae4bba,65870cf5e2ae65,12776df5e8741c,3,4,718.0,1,0.0,2.0,2.0,1429.0,3.0,2.0,100.2,1240.0,duo-fpp,20.0,19.0,-1.0,0.0,8.244,0.0,0.0,0.0,0.0,2615.0,5.0,1492.0,1.0
51542c472ef53e,74a08c036e3a96,fb47315989cb10,0,0,0.0,0,0.0,0.0,82.0,519.0,0.0,0.0,0.0,1956.0,squad,27.0,27.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0
8e99adfd9c8c2b,da5d3f7883ee1e,8e06e7167de697,0,0,0.0,0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,1882.0,squad,29.0,27.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76,0.0,0.0,0.0
c72803efb41a03,90655669acffaf,9eac466a217c45,0,2,113.3,3,0.0,7.0,15.0,1194.0,2.0,1.0,24.41,1768.0,squad-fpp,28.0,28.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1005.0,4.0,1460.0,0.6296
3f16e4e9942318,9a1356aad8e23e,1664db60c92982,0,0,0.0,0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,1952.0,duo-fpp,45.0,44.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,551.5,5.0,0.0,0.4318
4e0e79de7285c2,900d5e846b7b7b,9d57b0d1d2b3d0,0,2,127.9,0,0.0,2.0,71.0,1160.0,0.0,0.0,0.0,1389.0,squad,30.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,425.9,2.0,1524.0,0.3103
9f873f1f4246df,fb6f7f384756c7,e5f11de20f9413,0,0,28.38,0,0.0,0.0,81.0,1103.0,0.0,0.0,0.0,1464.0,duo,49.0,48.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.8,3.0,1489.0,0.2083
1348f4688add9d,f05cddb56956e9,e36ed86197ed34,0,0,0.0,0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,1782.0,duo-fpp,47.0,46.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,154.2,2.0,0.0,0.1522
3feaeb395ac16b,90f8a0c29b49a9,0d708e31029d18,0,2,299.2,0,1.0,1.0,14.0,0.0,2.0,1.0,17.24,1766.0,duo-fpp,42.0,42.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,2261.0,7.0,0.0,0.6341
d94aec565a571d,1064657f1fb3d2,2e6975bdc461ca,0,0,200.0,2,0.0,0.0,47.0,0.0,1.0,1.0,22.45,1367.0,squad,27.0,26.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,31.77,1.0,0.0,0.0
e7e91c5247befd,82542122103329,704287378bb94c,0,0,173.9,0,0.0,3.0,62.0,0.0,0.0,0.0,0.0,1416.0,squad-fpp,28.0,26.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,506.3,3.0,0.0,0.4074
a34648bb465908,ca86e5ff72c48d,cd201fbc66656d,2,8,1002.0,4,0.0,7.0,4.0,1599.0,6.0,2.0,28.6,1881.0,duo-fpp,47.0,46.0,-1.0,1.0,1384.0,0.0,0.0,0.0,0.0,3609.0,8.0,1590.0,0.9565
233454813f890b,01c4d7d67bbb0c,86cfce27b4a00a,0,0,160.7,2,0.0,0.0,21.0,0.0,2.0,1.0,21.36,1836.0,squad-fpp,29.0,24.0,1463.0,1.0,0.0,0.0,0.0,0.0,0.0,309.5,1.0,0.0,0.1071
79a1fef39eef46,7bf6b12b4c7a2b,6573538714e676,0,0,0.0,0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1885.0,squad-fpp,28.0,26.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23,0.0,0.0,0.037
677363acdca3bd,a05bc91553238c,4d7749edbd8df1,0,4,0.0,0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,1331.0,squad-fpp,27.0,26.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.0,5.0,0.0,0.6154
660d30e695e2d5,76e340d12c9d11,4d930bdbadc4b3,0,2,17.64,0,0.0,2.0,21.0,0.0,1.0,1.0,75.97,1820.0,squad-fpp,29.0,28.0,1484.0,0.0,4532.0,0.0,0.0,0.0,0.0,2881.0,4.0,0.0,0.7143
a4c7e49eeb0384,9e500cd1b2b32b,f3e1baa4f43943,0,0,25.8,0,0.0,0.0,60.0,1143.0,0.0,0.0,0.0,1360.0,squad,28.0,27.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,650.3,4.0,1385.0,0.4444
079dc49b9d176f,f7ba724e4e3365,6cc83d956a5cb3,0,0,0.0,0,0.0,0.0,92.0,1261.0,0.0,0.0,0.0,1942.0,duo-fpp,47.0,45.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.0,0.0
b6cabdd9ac1cec,170b3a5fcefeaa,2430073fcb6bcf,0,0,100.0,0,1.0,0.0,28.0,0.0,1.0,1.0,13.21,1305.0,squad-fpp,29.0,29.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,4.0,0.0,0.6071
6bc91fb45c7928,2e22ed26907f54,fad88e633451e2,1,1,254.3,2,0.0,2.0,23.0,1005.0,1.0,1.0,12.92,1835.0,duo-fpp,48.0,46.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.0,10.0,1504.0,0.9787
68c01fa0c8709e,251e2cee26852c,8f5bb4f8129b78,0,1,270.5,2,1.0,2.0,13.0,1010.0,2.0,1.0,53.25,1961.0,squad-fpp,27.0,24.0,-1.0,0.0,809.2,0.0,0.0,0.0,0.0,1265.0,5.0,1506.0,0.3846
3b24bfa7c3207c,3d886a52803406,18a720cff5a5b1,0,0,24.5,0,0.0,0.0,79.0,1175.0,0.0,0.0,0.0,1266.0,solo-fpp,96.0,95.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,2.0,1525.0,0.2211
f2cae9826e5e8b,a50c87e4b262a2,613fb4f13165f4,0,0,0.0,0,0.0,0.0,76.0,1204.0,0.0,0.0,0.0,1364.0,duo-fpp,48.0,44.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,218.2,1.0,1486.0,0.234
74e7095aa05665,4cdce2787a3274,d77101af2380e8,0,6,724.2,6,1.0,5.0,1.0,1215.0,6.0,3.0,46.81,1349.0,squad-fpp,28.0,27.0,-1.0,1.0,0.0,0.0,3.136,0.0,0.0,2217.0,10.0,1510.0,0.7407
dc767a63994620,6a265bc630cc96,0e4c587f004683,0,0,0.0,0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,1217.0,squad,28.0,28.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,187.2,3.0,0.0,0.2222
906d6b64e60d08,2e25a01a0b6fb5,87c98836032964,0,0,0.0,0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,1832.0,duo-fpp,45.0,40.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,26.23,0.0,0.0,0.1364
acf9e26fc40df1,ae59a418519a14,6596ff021d35dd,0,1,313.7,2,0.0,2.0,62.0,1443.0,0.0,0.0,0.0,1298.0,squad-fpp,30.0,30.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1826.0,4.0,1462.0,0.5517
1c62fe057277eb,e1bbabb71f001f,fa0185c57626dc,0,1,80.73,1,0.0,8.0,29.0,0.0,1.0,1.0,17.1,1936.0,squad,26.0,26.0,1498.0,0.0,1114.0,0.0,0.0,0.0,0.0,828.2,4.0,0.0,0.36
7f2b77c7732e79,b186c7f97aea25,76aa25fd12e1af,1,0,95.64,0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1453.0,solo-fpp,100.0,99.0,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,2.0,0.0,0.2525
4e23ba801e126a,baa96ddc980838,b98417ed6f453a,0,0,0.0,0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1810.0,squad-fpp,27.0,26.0,1497.0,0.0,0.0,0.0,0.0,0.0,0.0,184.2,1.0,0.0,0.3462
a8feee7d9964e0,2e286228201627,2fbf73138a3b4b,0,1,88.93,0,0.0,0.0,64.0,1051.0,0.0,0.0,0.0,1948.0,squad,26.0,25.0,-1.0,0.0,2448.0,0.0,0.0,0.0,0.0,1072.0,6.0,1481.0,0.32
0ce2a41217614a,33b3b6655b08c6,86b99d5aac1ab8,1,1,391.0,2,0.0,3.0,9.0,1708.0,3.0,1.0,12.6,1330.0,squad-fpp,29.0,28.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,621.0,4.0,1528.0,0.5357
6ab67c97c1de67,936553c294a0ad,03f20e0f25c2a9,0,7,309.5,4,0.0,9.0,10.0,1476.0,3.0,2.0,206.8,1963.0,squad-fpp,27.0,26.0,-1.0,2.0,2841.0,0.0,0.0,0.0,0.0,3072.0,6.0,1474.0,0.8462
c6386b53c16cda,8775ccbf83c2aa,bbaa64645721a8,1,2,462.7,1,0.0,3.0,6.0,1253.0,4.0,2.0,65.53,1818.0,duo,45.0,44.0,-1.0,0.0,5146.0,0.0,0.0,0.0,0.0,2274.0,7.0,1497.0,0.9318
b4c900ef1f264d,a18f50ad13c367,d0283da692fa52,0,0,0.0,0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1346.0,solo-fpp,94.0,93.0,1609.0,0.0,0.0,0.0,0.0,0.0,0.0,52.54,1.0,0.0,0.3333
233ad70504571c,4d463f4c2ae92a,752f47d9c638ed,0,0,0.0,0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1383.0,squad,26.0,26.0,1463.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88,1.0,0.0,0.0
a3a30935646d05,db73928ac33482,4ad3ea31f591b4,0,1,40.84,0,0.0,8.0,57.0,0.0,0.0,0.0,0.0,1438.0,squad,29.0,29.0,1535.0,0.0,660.3,0.0,0.0,0.0,0.0,866.1,3.0,0.0,0.4643
732bd50cfec252,52bf0b6f1e1441,b81890e1cfe779,0,2,0.0,0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1766.0,solo-fpp,98.0,96.0,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,3074.0,6.0,0.0,0.8454
fe96cde5e3cbf4,61df4e7f1f61cf,55a11b6bb4e551,0,0,0.0,0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1396.0,duo-fpp,47.0,43.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,7.0,0.0,0.5217
e86ab082751b8b,378d9bbd253a1d,040dd3327430fd,0,0,0.0,0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,2034.0,squad-fpp,29.0,29.0,1500.0,0.0,1065.0,0.0,0.0,0.0,0.0,1440.0,3.0,0.0,0.6429
bb112d8438732f,419b6f8cbd3465,119a5d550a44a4,0,0,0.0,0,0.0,0.0,95.0,1247.0,0.0,0.0,0.0,1353.0,squad-fpp,30.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64,1.0,1476.0,0.0345
f99a979373d7a2,9a63c029416edc,ecc465562bd933,0,0,0.0,0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,1396.0,duo-fpp,49.0,47.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,458.2,4.0,0.0,0.4167
f6f0f38171c5ee,4c3ca65da959df,b5446108a0ea10,0,0,55.38,0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,1764.0,squad-fpp,28.0,27.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,409.7,3.0,0.0,0.1111
a255624c1ef34e,8ed4fc3169931b,3ab144aef81103,0,0,55.98,0,0.0,0.0,73.0,1133.0,0.0,0.0,0.0,1366.0,squad,26.0,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,2.0,1455.0,0.2
2281468a840804,91aa4d25d09120,45a2a390685335,0,0,75.0,1,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1984.0,squad,28.0,27.0,1378.0,0.0,740.2,0.0,0.0,0.0,0.0,1678.0,4.0,0.0,0.4444
dd280b3175cfd1,7d6c9ca1224da5,55bed7b5406ac0,0,0,0.0,0,0.0,0.0,61.0,1445.0,0.0,0.0,0.0,1161.0,solo-fpp,100.0,98.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,212.4,3.0,1532.0,0.5354
bcac70747e2706,1a30413af40625,da90de5c18cb95,0,0,62.42,0,0.0,0.0,67.0,1000.0,0.0,0.0,0.0,1391.0,squad-fpp,28.0,28.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,535.2,2.0,1500.0,0.4074
a3584e5d854a1c,a86ec50919fc9c,8114d36d760046,0,0,0.0,0,0.0,0.0,72.0,1156.0,0.0,0.0,0.0,1471.0,duo,47.0,46.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.2,2.0,1426.0,0.2174
2fac390b122cd3,6636fe53be3c65,e9ef6387c0fab5,0,1,141.3,1,1.0,2.0,17.0,0.0,2.0,2.0,52.89,1853.0,duo-fpp,47.0,46.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.0,6.0,0.0,0.5435
96d98fb17cd99c,6555dae246b702,fe96863d14d2c8,0,0,0.0,0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1409.0,squad,28.0,25.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,466.7,6.0,0.0,0.3333
d139d29932e08e,021e7f8ca8e71f,9f5691794e5406,0,1,100.0,1,0.0,3.0,24.0,0.0,1.0,1.0,61.75,1299.0,squad-fpp,27.0,27.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,3080.0,5.0,0.0,0.8462
b8314569dd8c2b,17158e0b58199b,abc598025a2dc7,0,0,0.0,0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,1312.0,duo-fpp,48.0,46.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,431.6,5.0,0.0,0.3617
b884fc8bdafe80,9cd57195ac4d8c,5b2fac00a5d10b,0,3,0.0,0,0.0,6.0,41.0,1161.0,0.0,0.0,0.0,1823.0,squad-fpp,28.0,28.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1345.0,6.0,1459.0,0.9259
0e6758f6837347,7262d66caeb181,4e1cd04ea77f7d,0,3,175.0,2,0.0,13.0,52.0,1188.0,0.0,0.0,0.0,1499.0,squad,26.0,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.0,3.0,1509.0,0.68
f8bb62bcfe90ce,9ff5d573211d1e,28427fc1e7993a,1,0,100.0,0,0.0,0.0,30.0,0.0,1.0,1.0,28.55,1853.0,squad-fpp,31.0,31.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0,5.0,0.0,0.7
1444f23af52206,a7ae77ae2d1268,25b7f4446497da,0,0,50.89,1,1.0,0.0,35.0,0.0,1.0,1.0,5.781,1455.0,squad,28.0,27.0,1472.0,1.0,0.0,0.0,0.0,0.0,0.0,337.2,1.0,0.0,0.1111
614b8dd1a3fbf7,e655da1da768b7,9e53725e17115a,0,2,0.0,0,0.0,1.0,48.0,1006.0,0.0,0.0,0.0,1833.0,squad,28.0,27.0,-1.0,1.0,960.0,0.0,0.0,0.0,0.0,3517.0,4.0,1456.0,0.8519
565d39f3a25f41,d083c421cc41bb,f01af615049767,0,0,0.0,0,0.0,0.0,87.0,1014.0,0.0,0.0,0.0,1306.0,squad,29.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.0,0.0
23fcabaec8ec76,b36ee4327420d5,210bbddb0fc0a3,0,0,280.0,2,1.0,0.0,22.0,0.0,2.0,2.0,27.82,1464.0,squad,27.0,25.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9,2.0,0.0,0.0
fb23608402e423,e5ed97fc3a0b7c,339c84a45fd812,0,0,0.0,0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1925.0,squad,29.0,29.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,633.4,6.0,0.0,0.25
